food_type,temperature,moisture,gas,time_to_spoil,spoiled
Potatoes,16.873944188565172,83.23186467039439,742.0778237439306,0,1
Milk,1.3520474253152797,91.69710327783939,90.58998248871829,6,0
Milk,20.532666651649276,87.09320525805875,893.4836656175398,0,1
Apples,21.169397845819535,82.33718977893575,1370.4086072308814,0,1
Milk,1.6909477427381923,90.29946524140858,120.6963651194074,5,0
Apples,3.2492859561797145,89.86446051961315,174.38147705712805,90,0
Chicken (Cooked),2.3633507773107336,62.563624877339045,190.46603917902672,4,0
Leafy Greens,1.060778948777441,91.62233951436784,83.39534058633359,6,0
Tomatoes,12.006611138548635,92.53034936351337,120.3640940287338,7,0
Leafy Greens,3.28487962117096,92.97172284173729,148.60417229117914,5,0
Leafy Greens,3.658370663019115,94.95581782951517,167.65847250071715,5,0
Milk,21.542760909240442,85.39014493003309,1084.9674688121795,0,1
Sliced Bread,18.566563763644528,35.43915157092425,53.008743343350645,6,0
Paneer,4.488429190227436,64.52678279249875,154.53035873328258,4,0
Potatoes,10.69135414757107,83.57866600299005,69.83414076249989,102,0
Paneer,29.026575189081324,63.87431844382625,873.4524601777739,0,1
Potatoes,8.06209165350388,84.4480451353188,68.41383761521611,76,0
Paneer,4.283381113904534,58.15874411951843,117.34493511267932,3,0
Cooked Rice,36.390731426091676,70.87070130578789,683.4097166431854,0,1
Paneer,22.127116135824213,55.34093293480789,740.8462430393635,0,1
Chicken (Cooked),1.8718064860977008,69.9314614616039,188.52208058796396,3,0
Tomatoes,10.572642960822527,94.55420618554794,241.69782373232127,7,0
Sliced Bread,27.108873990391924,50.967761969229265,595.5133116595467,0,1
Cooked Rice,29.44925311860908,71.93693904450198,869.2610585901987,0,1
Leafy Greens,17.968985141687675,91.05409746457235,1021.0813697416887,0,1
Cooked Rice,17.30400216176512,76.38289929703588,973.3561946926803,0,1
Chicken (Cooked),26.130834609323863,65.79910752781085,1429.0821169486685,0,1
Apples,16.475840459092968,84.97437629429419,841.1430267379488,0,1
Milk,8.642796835425013,90.72709170366319,963.2351401175205,0,1
Chicken (Cooked),18.647097430305642,63.40278514851166,745.1288097424699,0,1
Apples,4.965808607802091,80.20417846446225,174.75257963301613,132,0
Apples,20.760105639317352,80.95173994541618,1421.456227314241,0,1
Leafy Greens,3.501688353898134,90.20414175392705,112.85935624751501,6,0
Tomatoes,26.215334325915087,93.64146629099761,1040.7105961666998,0,1
Apples,17.886442062764257,88.29470900728174,1336.8012297792823,0,1
Paneer,2.3070332081684803,64.96005982487276,134.89999428223595,5,0
Apples,22.63597568087699,87.81094703429422,817.7251293735463,0,1
Cooked Rice,2.1454012149371313,71.03196370795366,88.99975980729526,4,0
Leafy Greens,18.448187380787957,85.02513737719146,664.7136245080953,0,1
Milk,1.4936143505226687,94.18012474780355,74.8742409744263,7,0
Tomatoes,11.698086330877034,92.54207008420873,126.87039769850634,12,0
Potatoes,19.988582324914372,85.22547410874803,671.034979637533,0,1
Tomatoes,23.7713885274926,91.19454378810359,1345.999353239819,0,1
Chicken (Cooked),1.6096442759880585,69.74751956598521,178.1641903148575,4,0
Milk,29.06745024017482,86.74502424504885,1176.1341513417701,0,1
Potatoes,7.36417563899816,84.40364923210791,73.05502217934561,104,0
Tomatoes,28.149025467851164,92.21983436802182,655.7191230098067,0,1
Apples,17.929004436179454,81.15639814985244,890.4111923993726,0,1
Cooked Rice,31.42971104344101,65.65347195489629,646.9023101004816,0,1
Sliced Bread,21.757070377917852,40.57931014103718,58.253203805318456,5,0
Cooked Rice,1.9874130568930797,65.9657761926741,79.46827947969055,3,0
Apples,20.19367832422962,89.19296587442429,947.697532758178,0,1
Leafy Greens,3.4669368009418706,91.22712439930925,151.06900847605513,7,0
Paneer,5.754545557712644,59.48389093507729,147.11125440888867,3,0
Cooked Rice,2.5553200468542245,69.62802511310025,88.9274790247707,3,0
Leafy Greens,2.0865689346242795,91.13945601822347,107.79002966388916,5,0
Milk,11.52097173890366,94.30939161318202,989.5200845932762,0,1
Paneer,27.15026530267074,55.995966781463714,1332.1280314881874,0,1
Chicken (Cooked),20.857251937928247,69.12452891352109,938.1997273427697,0,1
Sliced Bread,21.043040954729435,42.836107943536156,21.349834929787132,6,0
Lentils (Cooked),31.58943814934475,68.41741817382469,961.2914580290342,0,1
Potatoes,18.20036253755833,83.40993078976211,429.7063506969953,0,1
Chicken (Cooked),14.477139498305057,70.87318713384202,881.9064161587305,0,1
Potatoes,21.40695901280313,86.26316005194474,557.5908746589937,0,1
Apples,22.090508965000456,82.52504236995267,1341.3759697244036,0,1
Lentils (Cooked),1.6361849767939431,77.65324741000096,89.39096855709111,3,0
Cooked Rice,3.020824382047929,69.31502147112657,72.82455199275793,4,0
Tomatoes,13.963802634072794,92.10280802062118,201.9920972099428,8,0
Lentils (Cooked),3.531990715632687,70.56065945830431,103.83887971349002,3,0
Apples,17.941375706085545,86.27381996943542,1293.8053577029184,0,1
Milk,8.097586653612094,91.46006550808497,569.0436194811646,0,1
Leafy Greens,13.173780127572165,95.46878484624885,845.3432108699353,0,1
Apples,2.3468189813017504,82.09799084325545,171.00215927401794,41,0
Chicken (Cooked),1.7363389764873451,60.29010744124059,186.84588759908436,3,0
Potatoes,8.699354018672038,84.27997488203654,49.437000717717666,79,0
Potatoes,11.724685000703579,76.32444940614842,66.3130877446239,87,0
Apples,16.6361978627233,84.74211301347036,1182.2686932583556,0,1
Paneer,2.78688365938129,63.853653370561304,101.42119756131768,4,0
Leafy Greens,2.346034359997301,90.75979146586813,195.1874184087667,5,0
Potatoes,22.41036605845131,88.26208535065709,417.5342419582039,0,1
Cooked Rice,3.7152971411975857,65.38329744023021,72.52875730650774,3,0
Sliced Bread,18.925036266473438,44.46414597109424,59.80384378075924,6,0
Tomatoes,14.233098831045762,93.93670806936254,230.86926018542854,9,0
Sliced Bread,25.022990026550445,56.44670140418034,356.3376633520857,0,1
Lentils (Cooked),1.9825043851881499,71.45222481057993,73.500328993141,3,0
Cooked Rice,39.21914503131734,65.94122893319604,752.2778264027181,0,1
Apples,16.681736063746932,86.52155866362871,957.0843622305747,0,1
Cooked Rice,1.9351190101050189,72.66584423763544,52.17555752673702,3,0
Chicken (Cooked),26.778806190440708,74.82326859200583,1764.893505908273,0,1
Chicken (Cooked),3.016216631098806,65.42427683394325,100.1681439303994,3,0
Apples,19.426287619973913,84.92295112755305,1322.6314095644955,0,1
Milk,8.82053115656187,93.20789147506342,501.19259135214327,0,1
Paneer,17.798944569635943,62.06117057676733,1300.330107857551,0,1
Sliced Bread,20.124225685850583,39.70999076121387,47.17652592401144,7,0
Tomatoes,13.754287406343646,90.19542924505959,228.63197541684147,11,0
Cooked Rice,4.850659282689897,72.00184920450937,70.26909318851028,3,0
Lentils (Cooked),33.1112630957257,71.53891061558335,1087.011300655191,0,1
Leafy Greens,23.01862725103389,91.99277673300624,893.6635911571109,0,1
Paneer,5.0581005630206,55.40990477589937,119.3975441256579,4,0
Leafy Greens,2.1677845394746096,95.41310454290223,160.89240703551187,7,0
Milk,2.746975248091231,85.24540440997966,140.16524937472752,6,0
Chicken (Cooked),12.031377478813642,67.95472654661171,1150.0354869775545,0,1
Sliced Bread,27.239666641556912,59.60618709650452,793.5967614995118,0,1
Lentils (Cooked),2.040227879452136,71.32856767065933,60.668712739328974,3,0
Milk,3.662270755446411,87.0766076032908,142.73357589024778,5,0
Paneer,19.357436345066784,62.468843745883085,927.8337887219774,0,1
Apples,3.1824550664503652,80.01959194973868,232.03720937528797,120,0
Cooked Rice,4.406210664503231,69.37042250835735,60.49327575779418,3,0
Sliced Bread,27.30690093294436,59.466484037740884,736.4151055734505,0,1
Milk,9.725156967403567,88.57685711306537,1160.4410731689022,0,1
Apples,1.1907604960759521,87.89662565171916,153.14788582128588,158,0
Potatoes,24.686695742386686,89.22350030353604,761.9050255244447,0,1
Cooked Rice,18.593238413909557,68.82876584196529,722.5537209496224,0,1
Lentils (Cooked),4.698887449304525,72.53451621310333,82.64811193931715,5,0
Cooked Rice,3.361343544174403,70.48606703075093,80.85809605461233,4,0
Milk,28.703648298343214,93.68586112779518,693.2062186098022,0,1
Tomatoes,12.717997135312736,93.30392724520907,167.12956671459153,9,0
Milk,2.0348292783505197,87.26547748200976,70.23370283970829,6,0
Lentils (Cooked),22.109546118541573,78.27819337877375,741.2512830875783,0,1
Potatoes,11.524584172790991,83.48222938296524,53.02480784142213,70,0
Milk,2.885639684414946,89.47681621529284,99.04036162398396,6,0
Sliced Bread,28.6251132409918,55.52144324171891,369.80097981052774,0,1
Sliced Bread,25.27098280510454,51.14656465099773,629.6132773101476,0,1
Sliced Bread,23.44555561768444,52.27329056452418,397.1585614710162,0,1
Potatoes,15.938220857095253,88.13613482498157,394.3696914146841,0,1
Chicken (Cooked),1.2487874907633028,68.15688193575816,125.09532200101697,4,0
Lentils (Cooked),39.54546228246376,79.22117337884853,1096.6967692044007,0,1
Tomatoes,14.552679672539012,92.09649664267559,161.135646568912,9,0
Paneer,21.087856490532392,55.835248822923276,742.9611166546237,0,1
Milk,1.4884038726904518,92.31326822621197,139.22113197208347,7,0
Apples,17.947275329906645,81.37592774605628,1427.6738909649107,0,1
Cooked Rice,33.38720503606007,78.51969071938913,997.3786138641206,0,1
Apples,20.415093786701046,84.36658807863529,1069.0368140562668,0,1
Sliced Bread,21.55097000314425,42.97886332674321,48.478776017901566,5,0
Cooked Rice,2.102113721371248,72.02998137942627,82.11607449512701,3,0
Potatoes,15.213717615209035,80.43579275317335,690.6640512937997,0,1
Leafy Greens,13.02585981601807,93.71508568517248,1052.440982679082,0,1
Cooked Rice,20.741099027061594,71.68327564353055,732.813357642411,0,1
Cooked Rice,39.336296928078816,66.66844752602208,684.4888968777532,0,1
Cooked Rice,21.79077952229125,73.1984072823742,811.5068717247837,0,1
Potatoes,11.328341506732228,83.25377027995533,95.88163878937169,116,0
Potatoes,22.419618963413694,80.20249905493188,447.10593759331067,0,1
Cooked Rice,4.050329367220343,67.91299444358116,69.11397074012618,3,0
Apples,18.20406827225895,84.02968092166849,1015.6495313107079,0,1
Potatoes,7.739380772245811,82.91481737980882,94.64684205754793,106,0
Chicken (Cooked),30.648167469626273,67.8599048421202,1891.0768015332096,0,1
Sliced Bread,22.790799589539077,52.5295004829386,384.07217893115165,0,1
Sliced Bread,18.208910874797468,39.68425643526505,79.04931540343439,5,0
Paneer,25.53899460876444,58.45826681880128,1332.5051797352887,0,1
Paneer,4.287071207869229,61.956038908802554,167.31417043858704,4,0
Sliced Bread,23.709430945348696,59.747101194747245,577.9145634988713,0,1
Paneer,5.687014554843653,56.01501931712906,107.41812501551507,3,0
Chicken (Cooked),31.00067949494464,66.32378219799863,1805.5735235132233,0,1
Leafy Greens,2.51512217591677,90.67987011851731,148.81878176752147,5,0
Leafy Greens,15.608611861278028,89.38779509141267,555.5865936746031,0,1
Chicken (Cooked),2.5313278065446987,65.7081024923931,138.3597918118108,3,0
Chicken (Cooked),2.1969813803139093,64.26480878798672,138.28836882899233,3,0
Paneer,4.249250122981931,61.05534086800282,90.33048346581154,3,0
Chicken (Cooked),3.2347032492330614,68.46589600786828,153.5089970696309,4,0
Potatoes,19.5775620427343,88.32457079732096,467.94275635247743,0,1
Chicken (Cooked),2.039310553526391,67.09530193817507,136.3147755184608,3,0
Sliced Bread,21.85526467922088,38.371143127289216,49.87879333317211,6,0
Leafy Greens,24.12104628422761,89.45394528599296,1179.5818849657753,0,1
Sliced Bread,25.964727387579494,51.561256811347576,591.9496376090481,0,1
Potatoes,11.141526291264647,75.1642280810747,95.48216777821791,120,0
Tomatoes,23.290027852594857,91.55343353586028,1277.3045662612687,0,1
Tomatoes,20.80283498026607,94.99321963617591,1294.010187586676,0,1
Tomatoes,29.741817359952186,91.1773843010498,1428.9248901393182,0,1
Milk,14.424972209209663,91.05887298088382,671.6825900371887,0,1
Milk,19.841091292207082,88.13936023552827,1018.0978578178406,0,1
Chicken (Cooked),1.4618624571186123,63.3405768752149,158.84110758957513,4,0
Chicken (Cooked),1.8723234972176206,69.33037619210778,132.12260478441317,3,0
Leafy Greens,2.0485371561713066,95.13992224309712,195.15195871536764,5,0
Potatoes,15.282444363851528,82.9700296029097,343.2327816113921,0,1
Milk,20.758874563813976,87.79089290834672,985.095223589504,0,1
Paneer,25.709310480006483,63.629410469994575,754.8729398741074,0,1
Sliced Bread,28.727479578494883,47.707888187142636,623.3665449351194,0,1
Paneer,29.20266963491536,55.07187851720251,1294.3335844468215,0,1
Lentils (Cooked),15.283204508395047,74.41730168990905,493.0130530443923,0,1
Cooked Rice,2.265955307895075,68.78755643179156,98.81981273907209,3,0
Cooked Rice,30.352390202118933,66.79011131392035,910.835626644393,0,1
Paneer,23.5089708599645,68.67004543643934,1322.4428724045638,0,1
Paneer,3.458347537609859,55.881218486876506,96.35984802228249,4,0
Apples,19.74882425881387,85.92466472830569,912.2433747021508,0,1
Chicken (Cooked),15.036410281238782,67.38383311794843,923.157693223589,0,1
Potatoes,8.309117492238503,75.9655288382656,99.26695325623544,66,0
Cooked Rice,4.354103288266451,67.62540984749232,74.52561370235068,4,0
Paneer,22.679436380729353,68.92419654322063,805.5482052685447,0,1
Tomatoes,14.237917717154414,93.6694193959074,105.44820077499647,8,0
Chicken (Cooked),33.97937144348428,66.60462800361762,1691.0893143045132,0,1
Paneer,11.385517240150676,69.28534321112431,1296.608231065497,0,1
Leafy Greens,3.8474455024272665,94.07353962190389,91.86386104670618,5,0
Tomatoes,27.96493201060323,92.61289375808236,1443.9246406180964,0,1
Tomatoes,23.37918257117657,93.96632696438684,692.9449244404669,0,1
Sliced Bread,21.339759184805036,59.34876389310044,414.17708185559655,0,1
Chicken (Cooked),39.08804276094294,70.96211949385327,1439.7719257021831,0,1
Potatoes,15.547110259632962,88.50403305649195,392.9806949463845,0,1
Paneer,3.858897515570599,64.65703370879197,165.79907756220564,5,0
Tomatoes,11.983683321759953,92.4901130395616,223.93972075567325,10,0
Potatoes,9.508127398723499,83.57771766967099,47.456144958596234,65,0
Chicken (Cooked),38.35668292304808,73.17977615117839,1741.6123437225644,0,1
Leafy Greens,12.886603364412519,91.95079416442017,691.9473879084301,0,1
Leafy Greens,2.1282942850099507,92.30761451744735,121.3452062923084,5,0
Apples,4.486050986606259,86.82965616767241,185.8630300119288,82,0
Milk,20.306333436811,88.75280089433429,646.0114323187438,0,1
Milk,2.5934246818996503,93.85687727043542,148.88669636664468,7,0
Milk,1.6549757061381412,86.5924253500716,96.9131987952526,6,0
Cooked Rice,36.083245353813844,66.89308861204248,714.7320178214636,0,1
Potatoes,22.067924255208617,84.00727589791447,341.0133451340134,0,1
Milk,10.07972248293569,86.4925124091382,914.3050594971276,0,1
Paneer,4.465158372377914,64.42953570967175,152.13510022609796,5,0
Milk,9.011464009483218,85.48074284603045,937.7664144907421,0,1
Paneer,3.8269688292474067,64.16163497935163,119.97861703400595,3,0
Paneer,4.9072100584770135,56.567879059684,122.91631791565594,3,0
Leafy Greens,1.1565922821834203,91.82641087468407,196.13463280782491,5,0
Cooked Rice,27.744330409484874,76.71144926872206,426.3307637897151,0,1
Cooked Rice,23.785214581024583,74.06066679942124,889.997521114636,0,1
Potatoes,8.793078167796509,80.9782385235464,49.00574500435237,119,0
Paneer,3.8500568292306436,56.877919445999694,79.09236419599111,5,0
Cooked Rice,35.12654551519993,72.38726546485644,899.6207061712862,0,1
Tomatoes,25.745717330408937,91.78047833829193,1482.3069719796563,0,1
Leafy Greens,2.4994217862871904,93.13873530682298,177.27609397914142,6,0
Cooked Rice,15.700985135463613,69.4482262974266,901.747121024941,0,1
Cooked Rice,2.9027226674286575,67.86197535819987,97.48059005271392,4,0
Tomatoes,22.180881318557052,92.71787444017608,1267.5716526416682,0,1
Milk,29.12411680518955,89.4442323627811,638.849907702311,0,1
Potatoes,8.876951433366264,76.09639640554562,73.91590606245373,83,0
Chicken (Cooked),17.492025227836443,65.08167748741373,896.5106270317162,0,1
Sliced Bread,20.392926171511913,39.202577690314115,37.09509942000739,5,0
Cooked Rice,17.673468445916892,74.78733877161034,661.4408138061217,0,1
Leafy Greens,14.066979443591238,88.55225846236608,1096.3709214853186,0,1
Potatoes,15.406440195118769,82.6105357212182,837.1326212156021,0,1
Apples,4.508888622312744,85.20288676011805,254.71416473670763,113,0
Apples,3.6029816215871286,84.80253294878231,227.8130289868019,43,0
Sliced Bread,22.734563066261295,56.24330547232033,434.4890786445282,0,1
Sliced Bread,20.177736818508592,42.6058211564046,72.99066218121939,6,0
Paneer,4.618828179076086,64.9921579106336,110.70403841245547,5,0
Leafy Greens,14.558999570175736,89.81212993014968,936.7293962409019,0,1
Milk,2.6601314343464693,90.7688849571708,144.84344710257486,6,0
Leafy Greens,1.9139240093121836,91.21653102232925,164.2589377876588,5,0
Lentils (Cooked),1.4225386900819723,74.17180987484726,99.09173615629136,3,0
Potatoes,17.072082136750037,81.55652857510188,401.10750238061235,0,1
Potatoes,18.35319939019244,80.19273030926563,796.2883548032192,0,1
Lentils (Cooked),15.991251235203567,68.14091543759058,705.0660464750877,0,1
Milk,28.469671403461735,85.1929263421417,861.7192517389219,0,1
Sliced Bread,18.066324704595978,41.80004651760829,53.55093068682684,6,0
Lentils (Cooked),17.466633826028243,77.00711908162214,1023.7775970773929,0,1
Tomatoes,22.576077580221373,93.34802369680756,1088.7558797221031,0,1
Potatoes,7.329486004499211,79.43078153904264,86.33526095696428,86,0
Lentils (Cooked),1.3663591510377358,74.34702671284933,69.63106865955073,4,0
Lentils (Cooked),20.946686998160327,78.20159147698388,676.0605891885436,0,1
Lentils (Cooked),2.5339522455355885,73.53406666735842,53.00367680451116,3,0
Paneer,17.030276119135994,65.61797795806935,1163.6295017539035,0,1
Sliced Bread,22.944025711884073,54.54687282352277,462.77277356213455,0,1
Leafy Greens,11.065949562075645,85.0652275765536,919.1637299382469,0,1
Paneer,2.176201738747108,56.655058160998955,149.66888373929734,4,0
Lentils (Cooked),1.1517663259832216,76.62956066488135,86.186711075717,4,0
Apples,4.496936966647457,86.17927876573205,273.8987502973913,87,0
Leafy Greens,2.6638435693833253,92.58861829010056,179.29492285697273,6,0
Sliced Bread,18.722421366152474,44.94063750135719,35.0882490501852,7,0
Leafy Greens,1.608824251186787,93.76302520928323,122.26955955302827,6,0
Paneer,5.184470768394991,61.30782930125834,127.18010884079618,5,0
Lentils (Cooked),3.3710834007626693,73.38329339144705,97.06517209782277,5,0
Chicken (Cooked),3.531945857852488,60.953110561765406,124.11175638872764,4,0
Paneer,2.1508167989501428,58.37112745009354,151.28372748250905,3,0
Tomatoes,24.68375198155499,92.24098338345873,1000.6114846199944,0,1
Chicken (Cooked),29.210159051830598,72.01809950067161,1333.5968097109608,0,1
Lentils (Cooked),4.561506062335365,68.50427354217582,86.55761949826805,4,0
Milk,24.195129028226795,90.08598844318166,1165.3511285072036,0,1
Milk,27.768803650152485,93.4312815366929,724.7360400130225,0,1
Milk,14.415021899411926,91.78298668860674,532.9202106836236,0,1
Apples,1.4950406525129434,89.69797392105093,202.80797034139164,96,0
Apples,2.1440815057675056,85.29955324966518,262.26397384299884,77,0
Lentils (Cooked),28.972357200996214,71.41241665608476,663.2707031588634,0,1
Paneer,5.656894120091179,55.66283828873576,110.04669437099764,5,0
Sliced Bread,18.796819530989094,37.41818215446833,53.07971280369665,7,0
Leafy Greens,1.3193126492290164,95.74647448390206,176.91392495250005,6,0
Milk,13.640154461428565,87.7481807494239,617.7285251984763,0,1
Paneer,20.94259981874817,64.00863766635187,695.602153856595,0,1
Apples,3.4243802946830977,85.53484673785798,291.04012799018386,163,0
Potatoes,8.202106451672861,82.13796281159946,58.86003156304876,90,0
Milk,2.3874831167994257,88.09625215862879,147.33644629865944,5,0
Apples,16.98698042867357,88.29743705192371,1247.8561734852567,0,1
Sliced Bread,21.415004867453323,50.3843804067839,343.9917425160884,0,1
Lentils (Cooked),39.18779652030007,71.67485629088732,566.9274376512137,0,1
Leafy Greens,2.2370932133037282,92.83246546768892,132.6495374260683,7,0
Chicken (Cooked),2.4346345529649343,64.69949489368102,168.56121702168934,3,0
Chicken (Cooked),3.6115835979531123,63.55568783277328,113.69945686855591,4,0
Cooked Rice,21.469335022584765,69.22275596687632,442.3482583992166,0,1
Sliced Bread,26.26402566462625,57.450601296790786,383.8503872470981,0,1
Chicken (Cooked),34.68289136991788,74.02735755826592,1984.1258689574154,0,1
Sliced Bread,21.70712410093034,41.88815756195611,71.53267815875495,5,0
Cooked Rice,4.028388141964809,71.03867232951237,88.118250802871,4,0
Leafy Greens,2.408804943486054,95.29453648197622,98.8767757680589,7,0
Tomatoes,26.862080159707084,92.36628799411828,1166.7652538929206,0,1
Chicken (Cooked),29.24966574465548,72.67490666412604,1153.569971648226,0,1
Tomatoes,21.832785174460724,90.90858100690046,1201.8536034076542,0,1
Sliced Bread,19.544890915792273,40.18955466344306,38.40706940768676,7,0
Tomatoes,21.67856522747752,93.84498867995106,1200.8811630209448,0,1
Cooked Rice,2.9515749968484313,70.32541708453239,62.34801311638783,4,0
Chicken (Cooked),39.21160300869859,63.60437417317493,1537.3496171303623,0,1
Sliced Bread,19.181306294383745,40.14232274491958,30.9878969725136,7,0
Paneer,18.32053274318926,59.50913021799341,1047.1760137632918,0,1
Chicken (Cooked),2.8991207706276834,68.24078201996,127.44263198713773,3,0
Leafy Greens,12.18495445100497,89.57498323714977,1107.3264713058845,0,1
Apples,4.2407298817643255,81.82924780500568,173.2266303873281,101,0
Leafy Greens,3.242900344195308,95.41501390784502,103.49008029632584,6,0
Tomatoes,12.693765645757136,90.70076190757915,110.5882843427541,14,0
Sliced Bread,27.851603275070943,49.74228942860904,706.6687590653632,0,1
Leafy Greens,22.08847116795318,85.48343078328567,879.8841840067988,0,1
Sliced Bread,22.219175130750013,50.57985802082329,420.06643156032203,0,1
Leafy Greens,14.232494006136534,87.76222871553632,609.6137834151857,0,1
Lentils (Cooked),2.244555484097228,72.12403771073753,109.8918500626429,5,0
Cooked Rice,2.8716804070228417,69.23840242072812,52.70461991913808,4,0
Leafy Greens,3.703527381126367,95.00061365834064,127.82748917125258,6,0
Paneer,3.6467789162557835,64.52324241047157,116.87777846817033,4,0
Chicken (Cooked),3.8163082564514745,60.275580256243025,139.440251465771,4,0
Chicken (Cooked),2.906384718027807,65.85023625929438,159.60822078543987,4,0
Apples,1.6802410787250004,83.28874564263309,158.15593689735357,136,0
Cooked Rice,21.468562771221166,73.43955083315574,992.2244456907924,0,1
Potatoes,11.207413331025709,78.51982237158154,92.39540352020923,113,0
Tomatoes,14.117613522384335,94.41953675418296,203.3698562036684,12,0
Tomatoes,28.61953912720428,91.50081078620114,712.5393590115746,0,1
Sliced Bread,25.889523689669787,52.1026755890973,637.6707466282763,0,1
Paneer,4.835026051938545,62.33099179410776,120.47633896821094,5,0
Cooked Rice,2.3977043574067434,71.41850758028254,60.66696748297014,4,0
Sliced Bread,20.276251692221653,51.13388963121857,728.9709341160293,0,1
Apples,3.0005143448893783,86.40672294907048,164.89600416146183,178,0
Tomatoes,11.956939838539768,90.04256111375177,106.62846085283861,10,0
Chicken (Cooked),13.405779313969338,73.28811350101888,1548.346383278384,0,1
Lentils (Cooked),22.185212528598534,69.08050967023505,991.2476884684739,0,1
Milk,1.8094232370710537,91.95642160859153,97.9974950599832,6,0
Cooked Rice,39.96095568623922,65.26742216958004,482.7743822148295,0,1
Chicken (Cooked),12.427689791653805,72.2814831132178,727.5300964688784,0,1
Paneer,10.680220160817404,64.16126870532598,775.7507910237117,0,1
Apples,17.51618602695079,85.5140062480761,1743.0976796133386,0,1
Paneer,18.910294447324336,59.86975044640782,1028.027494111477,0,1
Tomatoes,23.928603413518523,94.78537732079954,1443.4016086447587,0,1
Paneer,19.96164464027405,65.44487607216213,961.9394486030313,0,1
Chicken (Cooked),1.2852076249996975,68.02656735276248,196.9510784098175,4,0
Leafy Greens,18.998605831550496,85.58912034371272,1006.4166955198484,0,1
Milk,2.938787764010463,87.26101245006271,84.98299260134078,7,0
Potatoes,11.602888663687636,84.74531470480758,96.34968444665027,90,0
Paneer,19.094799509873425,65.91645098548395,1156.8748154329257,0,1
Lentils (Cooked),27.482588726169077,74.9941777261847,473.4576814766752,0,1
Chicken (Cooked),21.436326877556276,62.246344188437675,1585.019885798465,0,1
Paneer,22.731261943766512,59.12334947802074,924.7716955048636,0,1
Potatoes,15.444212590323813,82.87419353879811,534.9841015374182,0,1
Cooked Rice,2.143883963656973,66.66770874750796,90.9431978707513,4,0
Lentils (Cooked),22.67080751196457,73.10265168261681,527.2597853760885,0,1
Paneer,4.604789201985785,60.85192003920165,164.015344950131,3,0
Milk,11.504804588186754,89.28401109480268,568.9571095255842,0,1
Lentils (Cooked),36.86872562372865,77.82817306603515,909.946851528171,0,1
Leafy Greens,21.898288028607645,87.2099548130685,655.708138627908,0,1
Cooked Rice,1.8577575643096038,66.20661836840621,99.73041964628565,3,0
Lentils (Cooked),20.3867144618227,72.52764863468221,836.1482607832191,0,1
Milk,2.701017975041852,86.80909727243576,149.05405258739438,6,0
Sliced Bread,18.060356368020585,37.82040471760434,31.184360849151894,5,0
Chicken (Cooked),38.38436504686702,71.00567922069035,1340.8284283061857,0,1
Lentils (Cooked),2.1644019668509578,69.70444377334023,76.56990499116466,5,0
Cooked Rice,1.5176616631962072,68.22425363122949,77.49065824446329,4,0
Chicken (Cooked),27.254402030642225,71.01883082718021,1405.744855534489,0,1
Sliced Bread,29.600277639573235,58.07092243666696,795.5925648791641,0,1
Lentils (Cooked),36.656302969474,75.20014491428637,1075.9904460989987,0,1
Milk,16.350535787679366,93.51752965706396,720.2583783021594,0,1
Cooked Rice,3.0821981794825044,66.27745835169357,75.26784465794267,4,0
Chicken (Cooked),1.410235832138515,62.968662430131104,122.5529467311097,3,0
Tomatoes,23.653448620264257,92.13425568764038,1314.9929608512548,0,1
Tomatoes,13.317012489637198,93.4507167220771,153.22129850201145,12,0
Milk,2.1567854558873365,85.36216171111204,107.20713583604939,7,0
Sliced Bread,23.30040365938277,58.24790224365444,612.2993736165012,0,1
Milk,26.202683253609667,90.66349125684181,671.0000693136343,0,1
Chicken (Cooked),33.312160592071514,74.42411636619923,1063.764869386924,0,1
Cooked Rice,37.864679106620486,78.28650680320925,810.599471070009,0,1
Lentils (Cooked),1.680937741934712,75.29862998660617,100.18667479788792,5,0
Chicken (Cooked),1.2423614962844902,69.98994581478607,150.0173481261723,3,0
Tomatoes,24.182886697978866,92.04838037278348,679.7469924038948,0,1
Lentils (Cooked),3.408236476489046,76.25535086278546,104.22502486693557,5,0
Potatoes,15.664342598477052,80.67773646887714,524.7717240876041,0,1
Chicken (Cooked),3.6605986681066263,63.663310334062395,100.89187623987675,3,0
Tomatoes,28.048553315967016,91.68726574140854,874.2273008398224,0,1
Milk,3.9296260747637577,92.29747002231393,110.993308632379,6,0
Cooked Rice,3.285646128080705,71.91206746729146,58.646282891884944,3,0
Milk,1.1137142324335718,94.4021423266023,148.2606811169101,7,0
Paneer,5.559919867197273,63.114516675685095,84.08769227081483,3,0
Lentils (Cooked),4.742165532187622,68.07436110954572,75.5342199677446,4,0
Lentils (Cooked),2.5702110722798213,69.59876577558411,62.417104782295795,5,0
Cooked Rice,4.220634964143227,66.8034244157324,76.17999221960875,4,0
Tomatoes,13.730118465654744,93.2683820842626,192.63584187122478,12,0
Lentils (Cooked),17.06352876435075,73.88410204205557,918.5837740896068,0,1
Lentils (Cooked),37.71231452219803,70.46527599864173,1075.1892391619226,0,1
Tomatoes,10.057017817415577,93.34696877853509,178.65057092539814,7,0
Potatoes,15.521113757894572,83.54839016687968,765.7813813476793,0,1
Sliced Bread,26.653996373753778,59.548710116474325,611.6028012780548,0,1
Lentils (Cooked),3.6697766734307304,73.38267466613785,72.17231752349275,3,0
